X,y
"[0.66946952 0.64618232 0.63589794 0.62366455 0.59846862 0.65186087
 0.71094155 0.74435559 0.76861362 0.68767968 0.74977993 0.78009564
 0.7995541  0.72110675 0.76855681 0.76517528 0.75372107 0.75199696
 0.78211001 0.77564286 0.76381588 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",basura
"[0.71881062 0.70921995 0.67333186 0.64107586 0.62106528 0.63249344
 0.59963083 0.57909113 0.56223321 0.6397897  0.62178516 0.6563876
 0.66630823 0.64956057 0.6331286  0.66470128 0.67430539 0.65950853
 0.64748659 0.67003023 0.679233   0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",ahi
"[0.81248786 0.78854375 0.76090689 0.75262912 0.75746234 0.74964313
 0.74377335 0.74345801 0.74590721 0.7712973  0.76890322 0.77862976
 0.78188914 0.79151888 0.79042269 0.79402615 0.79576109 0.81202129
 0.80824063 0.80918749 0.8110782  0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",ahi
"[0.73103807 0.71592578 0.6797023  0.65040254 0.63324412 0.64127005
 0.60911482 0.5899992  0.57386716 0.65116759 0.63340421 0.66693632
 0.67471946 0.6635787  0.64746542 0.67700023 0.68366383 0.67639023
 0.66427434 0.68529296 0.6927376  0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",ahi
"[0.7095399  0.69968531 0.6662549  0.63371367 0.61249475 0.6254935
 0.59123379 0.57059906 0.55263895 0.63030922 0.61139551 0.64706437
 0.65632832 0.63790571 0.620308   0.65346122 0.66244913 0.64628425
 0.63221189 0.65626444 0.66601887 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",ahi
"[0.80999886 0.78252594 0.75468295 0.74601197 0.74971711 0.7426364
 0.73358806 0.73153793 0.73238581 0.7645244  0.76043194 0.77039667
 0.77386843 0.78465405 0.78156751 0.78620977 0.78853154 0.80461628
 0.79910934 0.80076935 0.80322673 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",ahi
"[0.8173525  0.79134984 0.76552994 0.76004251 0.7666688  0.75688832
 0.75285165 0.75440637 0.75831587 0.77979035 0.77900738 0.78506077
 0.78624995 0.80079971 0.80138034 0.80158954 0.80146968 0.82157322
 0.81839154 0.81714864 0.81759702 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",ahi
"[0.94786147 0.8971954  0.87855653 0.87909525 0.87952311 0.91109736
 0.90099745 0.88799185 0.8791384  0.93794727 0.92481026 0.90963599
 0.89601155 0.95479382 0.94017256 0.92160262 0.90692061 0.96249219
 0.94602447 0.92959536 0.91552735 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",arboles
"[1.09353504 1.06414543 1.07386728 1.09944313 1.11605577 1.11672937
 1.12830935 1.13032373 1.12983383 1.13674147 1.14557266 1.14278399
 1.13732185 1.14650515 1.15326299 1.14850461 1.14003514 1.14922428
 1.15387064 1.15079358 1.14604543 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",arboles
"[0.96882636 0.92338179 0.90534147 0.91010774 0.91807564 0.92738899
 0.92313093 0.91821645 0.91534214 0.95738361 0.95272492 0.94523723
 0.93720462 0.97909665 0.97371371 0.96197268 0.9509333  0.9931725
 0.9845005  0.97243669 0.96109442 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",arboles
"[0.92095838 0.86974692 0.8441871  0.84069118 0.84263866 0.87053518
 0.85700661 0.84327348 0.83413657 0.89852237 0.88325151 0.86884801
 0.85649063 0.91720844 0.90064438 0.88251441 0.86835829 0.92766583
 0.90934939 0.8926821  0.87849051 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",arboles
"[1.0858783  1.05460854 1.06012891 1.0834419  1.09992959 1.09141283
 1.10457736 1.11106342 1.11505714 1.11524696 1.12710264 1.12766106
 1.12525141 1.13032583 1.13988938 1.13729282 1.13108719 1.13782703
 1.14329344 1.14000067 1.13491174 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",arboles
"[1.09496245 1.06664594 1.07798803 1.10620952 1.12544918 1.10492369
 1.12395371 1.13478061 1.14230551 1.12980729 1.14820634 1.1527697
 1.15326279 1.14663005 1.16217937 1.16263948 1.15799362 1.15516608
 1.16473134 1.16373065 1.15996871 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",arboles
"[0.6622507  0.63852891 0.61629775 0.60087371 0.58611939 0.60885507
 0.59231512 0.58087332 0.57240259 0.61733251 0.59927886 0.58550601
 0.57423217 0.63035446 0.61061636 0.59839186 0.58918915 0.64717946
 0.6329458  0.6221774  0.61390714 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",madre
"[0.78600994 0.77154823 0.74799479 0.73240664 0.72290345 0.72109941
 0.6842938  0.66036088 0.64232124 0.71704333 0.67376557 0.64591071
 0.6250919  0.71449522 0.67221328 0.64387962 0.62320183 0.71459304
 0.67884881 0.65611845 0.63851189 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",madre
"[0.67173554 0.64746435 0.62361454 0.60714428 0.59260574 0.61368303
 0.59389857 0.57951513 0.56820513 0.62202016 0.60058499 0.58313444
 0.56832642 0.63490571 0.61157924 0.59601521 0.58354325 0.65147434
 0.63342605 0.62109588 0.61134268 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",madre
"[0.65823901 0.6339306  0.61254156 0.59724869 0.58149794 0.60794386
 0.59434911 0.58488199 0.57797167 0.61629691 0.6025099  0.59203525
 0.58361868 0.62878156 0.61473489 0.60517842 0.5979136  0.6446243
 0.63483843 0.62658261 0.6202549  0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",madre
"[0.78141955 0.76461259 0.73892896 0.72209987 0.71200541 0.71451408
 0.6776584  0.65326534 0.63504832 0.71163734 0.66842322 0.6398198
 0.61799466 0.7100708  0.66754617 0.6383559  0.61708027 0.71080989
 0.6745323  0.65111898 0.63278445 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",madre
"[0.78868765 0.77594164 0.75424951 0.74058769 0.73214926 0.72703205
 0.68693423 0.66115222 0.64118452 0.72352635 0.67683057 0.64600482
 0.62260789 0.72104261 0.67596818 0.64556711 0.62318342 0.72030678
 0.68346263 0.66034613 0.64213682 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",madre
"[0.90827938 0.90223272 0.87914218 0.84911301 0.82067329 0.86986864
 0.81077807 0.7754097  0.74993995 0.86676673 0.80508586 0.76425957
 0.73580151 0.86493234 0.80909741 0.77209115 0.74526329 0.86493604
 0.8268806  0.80348826 0.78766688 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",fuego
"[0.711324   0.67753077 0.65690639 0.65090134 0.65001031 0.64853479
 0.62920734 0.61717117 0.60707915 0.66707521 0.64858125 0.63372461
 0.62087326 0.6909332  0.67477668 0.66268438 0.65216748 0.71704459
 0.70931514 0.70089266 0.6937685  0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",arboles
"[0.59304521 0.57681745 0.54437052 0.51328304 0.48921748 0.53925312
 0.4937009  0.46433061 0.44211497 0.53288391 0.47955946 0.44382417
 0.41658675 0.52904246 0.47691381 0.44306195 0.4179281  0.52709408
 0.48708    0.4605863  0.43897871 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",arboles
"[0.70108461 0.66594401 0.64320056 0.63527911 0.63362609 0.63523044
 0.6136417  0.59987245 0.58862912 0.65317557 0.63151233 0.61430036
 0.59993596 0.67648104 0.65711746 0.64273741 0.63054312 0.70217563
 0.69223092 0.68226346 0.67361319 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",arboles
"[0.71913797 0.68542301 0.66708365 0.66202941 0.66307358 0.66101306
 0.64573223 0.63624644 0.62831925 0.6794274  0.66598726 0.65478766
 0.6442461  0.70411177 0.69158696 0.68275185 0.67386026 0.73053468
 0.72664137 0.72070745 0.71504853 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",arboles
"[0.58784546 0.57084853 0.53672208 0.50549899 0.481259   0.53422114
 0.48814207 0.45681227 0.43388999 0.53190716 0.47898972 0.44133135
 0.411638   0.53187944 0.47991162 0.44381672 0.41517797 0.533438
 0.49338311 0.46570339 0.44202591 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",arboles
"[0.91853162 0.86853221 0.83079913 0.81608575 0.81952317 0.81634835
 0.78723702 0.79655285 0.81074281 0.83583197 0.80993074 0.8162754
 0.82778054 0.8574544  0.83370418 0.83895359 0.84960918 0.8782091
 0.85764521 0.86232117 0.87232538 0.76252752 0.78102453 0.79844584
 0.81155049 0.8184754  0.75194146 0.78751404 0.81609075 0.83222035
 0.74162347 0.79829462 0.82209427 0.82927174 0.73864885 0.79354391
 0.81011704 0.81321182 0.73960677 0.78326117 0.79890789 0.80306969]",llavecarro
"[0.71561621 0.73965386 0.75071303 0.74384402 0.72634946 0.75039962
 0.72739752 0.71346589 0.71266958 0.73758214 0.71506121 0.70429543
 0.70774373 0.71951252 0.70110034 0.69265672 0.69599635 0.69854727
 0.68150689 0.67700282 0.68094009 0.94158656 0.92494351 0.90444498
 0.89707389 0.89439533 0.86172775 0.89866414 0.91869924 0.92397802
 0.87266847 0.92252587 0.94134862 0.94086563 0.89245233 0.93964809
 0.95206796 0.94743245 0.91413083 0.9481535  0.95870689 0.95791361]",llavecarro
"[0.90453153 0.85700322 0.82176894 0.80934453 0.8144351  0.80875873
 0.78094485 0.78975389 0.80356137 0.82992088 0.80700352 0.81332695
 0.82339125 0.85293291 0.83204976 0.83678777 0.84590696 0.87460345
 0.85553423 0.85968328 0.86844444 0.81886054 0.8234105  0.82763892
 0.8329343  0.83784179 0.77156883 0.81080437 0.83705475 0.85158133
 0.7628206  0.82528627 0.84290676 0.84646303 0.76401613 0.82726067
 0.83596276 0.8327214  0.7699911  0.81774768 0.82647196 0.82449077]",llavecarro
"[0.92869455 0.87920977 0.83896099 0.82156011 0.82465434 0.82297044
 0.79109486 0.80286673 0.81919071 0.84054555 0.81475159 0.82370304
 0.83642333 0.86139919 0.83914315 0.84621444 0.85756041 0.8819804
 0.86241068 0.8683737  0.87888209 0.77398932 0.79027134 0.80081533
 0.80544779 0.80729484 0.74327601 0.77655591 0.80508559 0.8210443
 0.72939293 0.78412533 0.80616431 0.81241651 0.72547119 0.77977462
 0.794406   0.79616401 0.72558711 0.76807582 0.78013239 0.78107939]",llavecarro
"[0.73951973 0.71989901 0.71576047 0.71847498 0.71905512 0.7328521
 0.70998901 0.7009667  0.70473462 0.74361074 0.71821572 0.70874629
 0.71405256 0.74693652 0.72156553 0.71141587 0.71563515 0.74659023
 0.71816189 0.70963169 0.71353003 0.9494825  0.93090016 0.91004551
 0.90568399 0.90872577 0.85974662 0.90173535 0.92364617 0.92536653
 0.867596   0.92513498 0.93855728 0.92893445 0.88544776 0.93894358
 0.94684875 0.93550903 0.90513553 0.94198388 0.94914405 0.94306399]",llavecarro
"[0.69203206 0.65922259 0.65918682 0.67301668 0.68522277 0.6814124
 0.67268628 0.66497356 0.66719968 0.70833573 0.69691361 0.68701388
 0.68969163 0.72941724 0.71586363 0.70418586 0.70502787 0.74719603
 0.72958893 0.71941654 0.72009188 0.95895234 0.93947453 0.91685088
 0.90813883 0.90410872 0.87064199 0.89861722 0.91683272 0.92409411
 0.88256778 0.92723273 0.94304935 0.94351051 0.9026374  0.94376823
 0.95479768 0.95137007 0.92388908 0.95187851 0.95944419 0.95747455]",llavecarro
"[0.75231804 0.74607181 0.70486107 0.66008981 0.62608634 0.63237463
 0.60512523 0.60976905 0.6217355  0.62022599 0.6587615  0.69267432
 0.70315923 0.62343764 0.67062657 0.69907055 0.70477795 0.63530364
 0.67681065 0.69941567 0.70304793 1.03105632 0.93836946 0.86582056
 0.83792642 0.8575614  0.90686468 0.87474641 0.87445307 0.88396637
 0.95427554 0.90844054 0.90186101 0.91527525 0.99330909 0.94150382
 0.93771496 0.95260689 1.02451057 0.97040163 0.96703149 0.98409274]",fosforo
"[0.95213583 0.90418334 0.84808992 0.80937002 0.78242925 0.81421675
 0.76091891 0.76224383 0.78303878 0.8249353  0.80931345 0.84135002
 0.86589144 0.84383232 0.83566431 0.86351198 0.88211268 0.8664698
 0.85605696 0.8776043  0.89373798 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",fosforo
"[0.7758656  0.76306442 0.71512685 0.66810589 0.6347429  0.64605386
 0.61421226 0.6213881  0.63623868 0.63801029 0.67088019 0.70712658
 0.72000315 0.64452257 0.68522067 0.71644771 0.72457941 0.65929206
 0.69495615 0.71988217 0.72616703 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",fosforo
"[0.72233872 0.72075714 0.68275453 0.64076797 0.60735242 0.61310151
 0.59349991 0.58840024 0.5895415  0.60131193 0.64254955 0.67577077
 0.68671509 0.60426337 0.65149037 0.67863615 0.68507158 0.61603719
 0.65664089 0.67833557 0.68241343 1.0217152  0.9281594  0.85173988
 0.81861179 0.83398569 0.89141548 0.84680442 0.84911918 0.86144428
 0.93557349 0.87944525 0.87568496 0.89182537 0.97101144 0.91408848
 0.91150974 0.92753121 0.99826598 0.9424633  0.94116286 0.95906391]",fosforo
"[0.94222066 0.8960359  0.83861038 0.79766239 0.76929195 0.80514493
 0.75408206 0.75107334 0.76875245 0.81350103 0.80200928 0.83382819
 0.8580101  0.83033397 0.82689535 0.85463021 0.87236275 0.85161776
 0.84500463 0.86720953 0.88327371 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",fosforo
"[0.95901126 0.90900467 0.85361245 0.81744407 0.79393089 0.82642468
 0.77458372 0.77226296 0.79141908 0.83837116 0.81752774 0.84589396
 0.87111942 0.85755136 0.84437495 0.86980442 0.88844807 0.87974835
 0.865694   0.8861956  0.90264882 1.02827345 0.95711895 0.94237394
 0.97474158 1.01966474 0.99412867 1.03281106 1.01253714 0.99260282
 1.04625606 1.05909854 1.03341719 1.02066403 1.08500097 1.07662729
 1.05660243 1.04936649 1.11268359 1.08754386 1.0730917  1.07333499]",fosforo
